color,compound,lap_number,wear_pattern,sidewall_deformation,tyre_pressure,is_graining,tyre_temperature,track_temperature,strategy,expected_life,lap_percentage,temp_differential,is_pressure_optimal,is_temp_optimal,wear_severity,risk_score
yellow,medium,5,even,False,19.1,False,30,22,MONITOR,32,0.15625,8,True,False,0,11.25
yellow,medium,9,even,False,20.5,True,51,41,CONSERVE,32,0.28125,10,True,False,0,31.25
yellow,medium,25,inner,False,18.3,True,59,39,PIT_SOON,32,0.78125,20,False,False,2,81.25
green,intermediate,6,inner,False,19.9,True,20,12,CONSERVE,15,0.4,8,True,False,2,56.0
yellow,medium,12,inner,False,19.6,False,52,44,CONSERVE,32,0.375,8,True,False,2,40.0
white,hard,41,outer,False,18.7,True,51,38,PIT_SOON,45,0.9111111111111111,13,False,False,2,86.44444444444444
red,soft,9,inner,False,19.5,True,36,32,CONSERVE,22,0.4090909090909091,4,True,False,2,56.36363636363636
yellow,medium,14,uneven,False,21.9,True,45,38,MONITOR,32,0.4375,7,False,False,4,87.5
yellow,medium,23,outer,False,20.7,True,62,44,CONSERVE,32,0.71875,18,True,False,2,68.75
white,hard,16,outer,False,20.6,True,38,29,MONITOR,45,0.35555555555555557,9,True,False,2,54.22222222222222
red,soft,15,even,False,20.6,True,34,29,MONITOR,22,0.6818181818181818,5,True,False,0,47.272727272727266
yellow,medium,26,uneven,False,19.9,True,49,25,PIT_NOW,32,0.8125,24,True,False,4,92.5
yellow,medium,21,even,False,21.6,True,57,44,CONSERVE,32,0.65625,13,False,False,0,56.25
yellow,medium,7,outer,False,20.4,False,55,39,MONITOR,32,0.21875,16,True,False,2,33.75
red,soft,11,outer,False,20.5,True,33,27,CONSERVE,22,0.5,6,True,False,2,60.0
white,hard,28,even,False,19.7,False,34,25,MONITOR,45,0.6222222222222222,9,True,False,0,29.88888888888889
red,soft,7,inner,False,18.8,True,42,34,CONSERVE,22,0.3181818181818182,8,False,False,2,62.72727272727273
red,soft,8,even,False,19.3,True,41,39,CONSERVE,22,0.36363636363636365,2,True,False,0,34.54545454545455
yellow,medium,13,outer,False,21.6,True,38,27,MONITOR,32,0.40625,11,False,False,2,66.25
white,hard,2,inner,False,20.4,False,44,37,MONITOR,45,0.044444444444444446,7,True,False,2,26.77777777777778
yellow,medium,7,even,False,22.4,True,42,30,CONSERVE,32,0.21875,12,False,False,0,38.75
yellow,medium,8,uneven,False,19.7,False,44,39,MONITOR,32,0.25,5,True,False,4,55.0
yellow,medium,14,uneven,False,22.2,True,45,32,MONITOR,32,0.4375,13,False,False,4,87.5
red,soft,14,inner,False,20.7,True,30,29,MONITOR,22,0.6363636363636364,1,True,False,2,65.45454545454545
yellow,medium,20,inner,False,20.9,False,53,43,CONSERVE,32,0.625,10,True,False,2,50.0
red,soft,10,inner,False,21.1,True,56,43,CONSERVE,22,0.45454545454545453,13,True,False,2,58.18181818181818
red,soft,3,even,False,20.3,True,44,40,CONSERVE,22,0.13636363636363635,4,True,False,0,25.454545454545453
yellow,medium,16,even,False,21.7,True,29,19,MONITOR,32,0.5,10,False,False,0,50.0
red,soft,18,uneven,False,20.3,True,31,22,PIT_NOW,22,0.8181818181818182,9,True,False,4,92.72727272727272
white,hard,3,even,False,19.6,False,25,24,MONITOR,45,0.06666666666666667,1,True,False,0,7.666666666666666
yellow,medium,4,even,False,18.8,True,45,39,CONSERVE,32,0.125,6,False,False,0,35.0
yellow,medium,7,even,False,22.0,True,48,39,CONSERVE,32,0.21875,9,False,False,0,38.75
red,soft,6,even,False,18.4,True,29,20,CONSERVE,22,0.2727272727272727,9,False,False,0,40.90909090909091
red,soft,7,uneven,False,21.7,True,40,26,CONSERVE,22,0.3181818181818182,14,False,False,4,82.72727272727272
red,soft,3,even,False,21.6,True,23,26,CONSERVE,22,0.13636363636363635,-3,False,False,0,35.45454545454545
white,hard,25,center,False,21.5,False,49,40,MONITOR,45,0.5555555555555556,9,True,False,3,57.22222222222222
yellow,medium,14,even,False,19.5,True,37,28,MONITOR,32,0.4375,9,True,False,0,37.5
yellow,medium,33,outer,False,19.9,False,44,38,PIT_NOW,32,1.03125,6,True,False,2,66.25
yellow,medium,29,uneven,False,21.3,True,59,39,PIT_NOW,32,0.90625,20,True,False,4,96.25
red,soft,8,even,False,20.3,True,38,25,CONSERVE,22,0.36363636363636365,13,True,False,0,34.54545454545455
yellow,medium,13,outer,False,20.7,False,38,31,MONITOR,32,0.40625,7,True,False,2,41.25
red,soft,11,even,False,20.3,True,35,23,CONSERVE,22,0.5,12,True,False,0,40.0
red,soft,14,even,False,21.0,True,33,29,MONITOR,22,0.6363636363636364,4,True,False,0,45.45454545454545
red,soft,12,even,False,19.4,True,31,27,MONITOR,22,0.5454545454545454,4,True,False,0,41.81818181818181
yellow,medium,5,inner,False,21.7,False,42,37,MONITOR,32,0.15625,5,False,False,2,41.25
yellow,medium,26,inner,False,21.3,False,51,23,PIT_SOON,32,0.8125,28,True,False,2,57.5
red,soft,5,outer,False,20.0,True,47,42,CONSERVE,22,0.22727272727272727,5,True,False,2,49.09090909090909
white,hard,24,outer,False,19.8,True,57,44,CONSERVE,45,0.5333333333333333,13,True,False,2,61.33333333333333
red,soft,3,inner,False,20.1,True,45,41,CONSERVE,22,0.13636363636363635,4,True,False,2,45.45454545454545
yellow,medium,11,inner,False,21.2,True,36,26,CONSERVE,32,0.34375,10,True,False,2,53.75
red,soft,11,even,False,19.4,True,37,27,CONSERVE,22,0.5,10,True,False,0,40.0
white,hard,11,even,False,18.3,True,35,22,CONSERVE,45,0.24444444444444444,13,False,False,0,39.77777777777778
white,hard,5,even,False,20.7,True,25,24,CONSERVE,45,0.1111111111111111,1,True,False,0,24.444444444444443
yellow,medium,16,even,False,21.1,True,25,18,MONITOR,32,0.5,7,True,False,0,40.0
red,soft,17,center,False,19.7,True,43,31,PIT_SOON,22,0.7727272727272727,12,True,False,3,80.9090909090909
yellow,medium,5,center,False,21.0,True,28,24,CONSERVE,32,0.15625,4,True,False,3,56.25
white,hard,25,inner,False,18.8,False,47,34,MONITOR,45,0.5555555555555556,13,False,False,2,57.22222222222222
white,hard,32,even,False,19.6,True,52,41,CONSERVE,45,0.7111111111111111,11,True,False,0,48.44444444444444
yellow,medium,8,even,False,20.8,False,58,42,CONSERVE,32,0.25,16,True,False,0,15.0
white,hard,35,center,False,20.6,True,48,36,PIT_SOON,45,0.7777777777777778,12,True,False,3,81.11111111111111
red,soft,18,outer,False,20.3,True,53,35,PIT_SOON,22,0.8181818181818182,18,True,False,2,72.72727272727272
yellow,medium,18,center,False,20.3,True,35,22,MONITOR,32,0.5625,13,True,False,3,72.5
red,soft,10,outer,False,21.2,True,24,20,CONSERVE,22,0.45454545454545453,4,True,False,2,58.18181818181818
white,hard,13,even,False,17.7,False,39,23,MONITOR,45,0.28888888888888886,16,False,False,0,26.555555555555554
yellow,medium,2,even,False,19.3,True,26,21,CONSERVE,32,0.0625,5,True,False,0,22.5
red,soft,8,outer,False,20.4,True,52,34,CONSERVE,22,0.36363636363636365,18,True,False,2,54.54545454545455
yellow,medium,21,even,False,21.7,False,48,36,MONITOR,32,0.65625,12,False,False,0,41.25
yellow,medium,2,even,False,19.3,True,37,31,CONSERVE,32,0.0625,6,True,False,0,22.5
yellow,medium,21,even,False,21.3,True,44,35,MONITOR,32,0.65625,9,True,False,0,46.25
red,soft,18,uneven,False,18.8,True,51,38,PIT_NOW,22,0.8181818181818182,13,False,False,4,102.72727272727272
white,hard,36,inner,False,21.0,False,40,24,PIT_SOON,45,0.8,16,True,False,2,57.0
red,soft,15,even,False,20.5,True,48,36,MONITOR,22,0.6818181818181818,12,True,False,0,47.272727272727266
red,soft,10,outer,False,19.4,True,46,42,CONSERVE,22,0.45454545454545453,4,True,False,2,58.18181818181818
red,soft,8,even,False,20.6,True,29,21,CONSERVE,22,0.36363636363636365,8,True,False,0,34.54545454545455
yellow,medium,4,inner,False,20.9,True,32,27,CONSERVE,32,0.125,5,True,False,2,45.0
yellow,medium,26,uneven,False,19.4,False,46,37,PIT_NOW,32,0.8125,9,True,False,4,77.5
white,hard,2,inner,False,18.9,True,30,19,CONSERVE,45,0.044444444444444446,11,False,False,2,51.77777777777778
red,soft,18,outer,False,19.9,True,54,33,PIT_SOON,22,0.8181818181818182,21,True,False,2,72.72727272727272
blue,wet,1,outer,False,19.3,True,21,15,CONSERVE,10,0.1,6,True,False,2,44.0
yellow,medium,14,even,False,22.2,True,32,30,MONITOR,32,0.4375,2,False,False,0,47.5
white,hard,13,even,False,18.7,False,36,29,MONITOR,45,0.28888888888888886,7,False,False,0,26.555555555555554
red,soft,18,inner,False,21.1,True,49,27,PIT_SOON,22,0.8181818181818182,22,True,False,2,72.72727272727272
red,soft,13,outer,False,19.4,True,44,35,MONITOR,22,0.5909090909090909,9,True,False,2,63.63636363636364
yellow,medium,17,even,False,18.8,True,35,20,MONITOR,32,0.53125,15,False,False,0,51.25
red,soft,12,uneven,False,20.2,True,27,20,MONITOR,22,0.5454545454545454,7,True,False,4,81.81818181818181
red,soft,14,even,False,19.4,True,26,23,MONITOR,22,0.6363636363636364,3,True,False,0,45.45454545454545
white,hard,4,even,False,20.7,False,35,28,MONITOR,45,0.08888888888888889,7,True,False,0,8.555555555555555
red,soft,7,inner,False,20.9,True,47,37,CONSERVE,22,0.3181818181818182,10,True,False,2,52.72727272727273
red,soft,7,even,False,21.0,True,38,26,CONSERVE,22,0.3181818181818182,12,True,False,0,32.72727272727273
yellow,medium,12,even,False,19.3,True,45,27,MONITOR,32,0.375,18,True,False,0,35.0
white,hard,31,even,False,20.7,False,40,28,MONITOR,45,0.6888888888888889,12,True,False,0,32.55555555555556
white,hard,30,inner,False,21.3,True,52,38,MONITOR,45,0.6666666666666666,14,True,False,2,66.66666666666666
yellow,medium,21,uneven,False,18.3,True,46,37,MONITOR,32,0.65625,9,False,False,4,96.25
red,soft,7,even,False,19.8,True,33,22,CONSERVE,22,0.3181818181818182,11,True,False,0,32.72727272727273
yellow,medium,25,outer,False,20.5,False,33,22,PIT_SOON,32,0.78125,11,True,False,2,56.25
red,soft,18,inner,False,21.7,True,60,41,PIT_SOON,22,0.8181818181818182,19,False,False,2,82.72727272727272
yellow,medium,6,uneven,False,19.6,False,30,30,MONITOR,32,0.1875,0,True,False,4,52.5
yellow,medium,14,even,False,22.3,False,39,36,MONITOR,32,0.4375,3,False,False,0,32.5
white,hard,26,even,False,18.9,False,41,41,CONSERVE,45,0.5777777777777777,0,False,False,0,38.11111111111111
yellow,medium,11,even,False,21.6,False,25,16,MONITOR,32,0.34375,9,False,False,0,28.75
blue,wet,2,even,False,17.2,True,35,19,CONSERVE,10,0.2,16,False,False,0,38.0
white,hard,9,inner,False,18.2,False,47,36,MONITOR,45,0.2,11,False,False,2,43.0
yellow,medium,10,uneven,False,19.2,True,53,41,CONSERVE,32,0.3125,12,True,False,4,72.5
yellow,medium,19,even,False,19.4,True,34,22,MONITOR,32,0.59375,12,True,False,0,43.75
red,soft,2,even,False,20.6,True,37,28,CONSERVE,22,0.09090909090909091,9,True,False,0,23.636363636363637
green,intermediate,7,even,False,20.8,True,22,15,CONSERVE,15,0.4666666666666667,7,True,False,0,38.66666666666667
green,intermediate,1,even,False,19.7,True,20,10,CONSERVE,15,0.06666666666666667,10,True,False,0,22.666666666666668
white,hard,18,even,False,18.6,True,33,28,MONITOR,45,0.4,5,False,False,0,46.0
yellow,medium,25,outer,False,19.4,True,44,28,PIT_SOON,32,0.78125,16,True,False,2,71.25
red,soft,17,center,False,21.1,True,49,26,PIT_SOON,22,0.7727272727272727,23,True,False,3,80.9090909090909
red,soft,13,inner,False,18.7,True,42,35,MONITOR,22,0.5909090909090909,7,False,False,2,73.63636363636364
yellow,medium,8,even,False,20.2,False,27,26,MONITOR,32,0.25,1,True,False,0,15.0
yellow,medium,6,uneven,False,21.8,False,41,33,MONITOR,32,0.1875,8,False,False,4,62.5
white,hard,46,inner,True,19.5,False,37,20,PIT_NOW,45,1.0222222222222221,17,True,False,2,115.88888888888889
yellow,medium,9,even,False,22.3,True,52,42,CONSERVE,32,0.28125,10,False,False,0,41.25
red,soft,22,outer,False,19.0,True,58,41,PIT_NOW,22,1.0,17,True,False,2,80.0
red,soft,7,outer,False,18.8,True,43,37,CONSERVE,22,0.3181818181818182,6,False,False,2,62.72727272727273
red,soft,18,inner,False,21.6,True,37,25,PIT_SOON,22,0.8181818181818182,12,False,False,2,82.72727272727272
white,hard,12,inner,False,21.1,False,45,33,MONITOR,45,0.26666666666666666,12,True,False,2,35.666666666666664
yellow,medium,3,even,False,19.9,True,31,24,CONSERVE,32,0.09375,7,True,False,0,23.75
green,intermediate,5,uneven,False,19.2,True,27,18,CONSERVE,15,0.3333333333333333,9,True,False,4,73.33333333333333
red,soft,16,inner,False,18.4,True,44,34,PIT_SOON,22,0.7272727272727273,10,False,False,2,79.0909090909091
red,soft,1,inner,False,20.8,True,42,38,CONSERVE,22,0.045454545454545456,4,True,False,2,41.81818181818182
red,soft,14,even,False,21.0,True,45,30,MONITOR,22,0.6363636363636364,15,True,False,0,45.45454545454545
yellow,medium,7,outer,False,18.7,True,39,32,CONSERVE,32,0.21875,7,False,False,2,58.75
red,soft,5,even,False,21.1,True,27,19,CONSERVE,22,0.22727272727272727,8,True,False,0,29.09090909090909
white,hard,22,outer,False,20.8,True,29,18,MONITOR,45,0.4888888888888889,11,True,False,2,59.55555555555556
red,soft,12,even,False,19.1,True,44,35,MONITOR,22,0.5454545454545454,9,True,False,0,41.81818181818181
red,soft,6,even,False,20.5,True,39,25,CONSERVE,22,0.2727272727272727,14,True,False,0,30.909090909090907
yellow,medium,3,outer,False,18.6,True,21,17,CONSERVE,32,0.09375,4,False,False,2,53.75
red,soft,4,even,False,20.5,True,20,20,CONSERVE,22,0.18181818181818182,0,True,False,0,27.272727272727273
red,soft,18,inner,False,20.5,True,43,27,PIT_SOON,22,0.8181818181818182,16,True,False,2,72.72727272727272
red,soft,1,even,False,20.3,True,24,18,CONSERVE,22,0.045454545454545456,6,True,False,0,21.81818181818182
red,soft,3,outer,False,18.3,True,36,29,CONSERVE,22,0.13636363636363635,7,False,False,2,55.45454545454545
red,soft,7,outer,False,21.2,True,33,23,CONSERVE,22,0.3181818181818182,10,True,False,2,52.72727272727273
yellow,medium,12,even,False,21.6,True,39,35,MONITOR,32,0.375,4,False,False,0,45.0
red,soft,1,even,False,18.8,True,26,27,CONSERVE,22,0.045454545454545456,-1,False,False,0,31.81818181818182
yellow,medium,18,center,False,17.9,False,48,40,MONITOR,32,0.5625,8,False,False,3,67.5
yellow,medium,15,center,False,22.1,True,46,41,CONSERVE,32,0.46875,5,False,False,3,78.75
white,hard,9,inner,False,19.2,False,38,27,MONITOR,45,0.2,11,True,False,2,33.0
white,hard,21,outer,False,19.6,False,34,25,MONITOR,45,0.4666666666666667,9,True,False,2,43.66666666666667
yellow,medium,8,even,False,19.1,True,55,37,CONSERVE,32,0.25,18,True,False,0,30.0
yellow,medium,21,even,False,20.7,False,51,34,MONITOR,32,0.65625,17,True,False,0,31.25
yellow,medium,3,outer,False,21.6,False,48,41,CONSERVE,32,0.09375,7,False,False,2,38.75
yellow,medium,17,inner,False,19.3,False,54,43,CONSERVE,32,0.53125,11,True,False,2,46.25
yellow,medium,7,outer,False,20.7,True,32,26,CONSERVE,32,0.21875,6,True,False,2,48.75
white,hard,12,inner,False,19.7,False,55,41,CONSERVE,45,0.26666666666666666,14,True,False,2,35.666666666666664
yellow,medium,11,uneven,False,21.1,True,59,44,CONSERVE,32,0.34375,15,True,False,4,73.75
yellow,medium,22,even,False,20.4,True,37,34,MONITOR,32,0.6875,3,True,False,0,47.5
white,hard,25,even,False,17.6,True,48,35,MONITOR,45,0.5555555555555556,13,False,False,0,52.22222222222222
red,soft,4,uneven,False,18.5,True,23,20,CONSERVE,22,0.18181818181818182,3,False,False,4,77.27272727272728
yellow,medium,18,even,False,21.2,False,36,29,MONITOR,32,0.5625,7,True,False,0,27.5
yellow,medium,5,outer,False,20.3,True,39,34,CONSERVE,32,0.15625,5,True,False,2,46.25
yellow,medium,11,center,False,18.3,True,41,29,CONSERVE,32,0.34375,12,False,False,3,73.75
red,soft,4,outer,False,19.6,True,50,43,CONSERVE,22,0.18181818181818182,7,True,False,2,47.27272727272727
red,soft,16,even,False,20.8,True,39,26,PIT_SOON,22,0.7272727272727273,13,True,False,0,49.09090909090909
red,soft,9,even,False,19.5,True,46,31,CONSERVE,22,0.4090909090909091,15,True,False,0,36.36363636363636
yellow,medium,25,center,False,18.1,True,48,31,PIT_SOON,32,0.78125,17,False,False,3,91.25
green,intermediate,6,even,False,19.8,True,29,15,CONSERVE,15,0.4,14,True,False,0,36.0
red,soft,7,inner,False,21.1,True,37,26,CONSERVE,22,0.3181818181818182,11,True,False,2,52.72727272727273
white,hard,46,inner,False,21.2,True,59,37,PIT_NOW,45,1.0222222222222221,22,True,False,2,80.88888888888889
white,hard,36,center,False,19.1,True,55,30,PIT_SOON,45,0.8,25,True,False,3,82.0
white,hard,46,outer,False,18.5,False,48,28,PIT_NOW,45,1.0222222222222221,20,False,False,2,75.88888888888889
red,soft,14,even,False,22.0,True,44,32,MONITOR,22,0.6363636363636364,12,False,False,0,55.45454545454545
white,hard,10,inner,False,21.1,True,34,25,CONSERVE,45,0.2222222222222222,9,True,False,2,48.888888888888886
green,intermediate,1,even,False,20.3,True,32,24,CONSERVE,15,0.06666666666666667,8,True,False,0,22.666666666666668
red,soft,9,center,False,20.1,True,46,34,CONSERVE,22,0.4090909090909091,12,True,False,3,66.36363636363636
red,soft,11,even,False,21.0,True,57,41,CONSERVE,22,0.5,16,True,False,0,40.0
red,soft,5,even,False,21.2,True,32,24,CONSERVE,22,0.22727272727272727,8,True,False,0,29.09090909090909
white,hard,39,even,False,20.9,True,41,25,PIT_SOON,45,0.8666666666666667,16,True,False,0,54.66666666666667
yellow,medium,16,inner,False,21.4,True,32,24,MONITOR,32,0.5,8,True,False,2,60.0
red,soft,2,even,False,20.9,True,32,26,CONSERVE,22,0.09090909090909091,6,True,False,0,23.636363636363637
green,intermediate,1,even,False,17.1,True,23,20,CONSERVE,15,0.06666666666666667,3,False,False,0,32.66666666666667
white,hard,7,even,False,21.4,True,39,34,CONSERVE,45,0.15555555555555556,5,True,False,0,26.22222222222222
white,hard,26,even,False,20.0,False,41,39,MONITOR,45,0.5777777777777777,2,True,False,0,28.111111111111107
red,soft,14,inner,False,19.7,True,53,43,CONSERVE,22,0.6363636363636364,10,True,False,2,65.45454545454545
red,soft,13,inner,False,21.3,True,32,29,MONITOR,22,0.5909090909090909,3,True,False,2,63.63636363636364
red,soft,4,even,False,20.4,True,25,26,CONSERVE,22,0.18181818181818182,-1,True,False,0,27.272727272727273
white,hard,30,outer,False,18.8,False,53,44,CONSERVE,45,0.6666666666666666,9,False,False,2,61.666666666666664
yellow,medium,4,inner,False,20.3,True,57,44,CONSERVE,32,0.125,13,True,False,2,45.0
red,soft,12,outer,False,21.7,True,32,23,MONITOR,22,0.5454545454545454,9,False,False,2,71.81818181818181
red,soft,22,center,False,20.0,True,56,33,PIT_NOW,22,1.0,23,True,False,3,90.0
red,soft,7,center,False,21.2,True,27,21,CONSERVE,22,0.3181818181818182,6,True,False,3,62.72727272727273
yellow,medium,30,even,False,18.5,False,50,26,PIT_SOON,32,0.9375,24,False,False,0,52.5
red,soft,8,even,False,18.9,True,43,26,CONSERVE,22,0.36363636363636365,17,False,False,0,44.54545454545455
red,soft,4,even,False,20.9,True,31,27,CONSERVE,22,0.18181818181818182,4,True,False,0,27.272727272727273
yellow,medium,32,even,False,21.9,True,36,20,PIT_NOW,32,1.0,16,False,False,0,70.0
white,hard,15,center,False,21.2,True,24,23,MONITOR,45,0.3333333333333333,1,True,False,3,63.33333333333333
yellow,medium,22,uneven,False,19.9,False,35,27,MONITOR,32,0.6875,8,True,False,4,72.5
white,hard,27,inner,False,21.5,False,35,27,MONITOR,45,0.6,8,True,False,2,49.0
white,hard,14,even,False,20.0,True,38,28,MONITOR,45,0.3111111111111111,10,True,False,0,32.44444444444444
white,hard,23,outer,False,18.8,False,49,34,MONITOR,45,0.5111111111111111,15,False,False,2,55.44444444444444
yellow,medium,11,inner,False,20.5,True,38,31,CONSERVE,32,0.34375,7,True,False,2,53.75
yellow,medium,21,even,False,19.8,True,50,42,CONSERVE,32,0.65625,8,True,False,0,46.25
red,soft,20,outer,True,20.1,True,39,27,PIT_NOW,22,0.9090909090909091,12,True,False,2,126.36363636363636
yellow,medium,14,inner,False,19.6,True,45,35,MONITOR,32,0.4375,10,True,False,2,57.5
yellow,medium,19,outer,False,19.0,True,44,42,CONSERVE,32,0.59375,2,True,False,2,63.75
yellow,medium,6,even,False,20.3,True,26,24,CONSERVE,32,0.1875,2,True,False,0,27.5
white,hard,28,center,False,19.6,True,51,43,CONSERVE,45,0.6222222222222222,8,True,False,3,74.88888888888889
red,soft,19,uneven,False,19.6,True,56,39,PIT_NOW,22,0.8636363636363636,17,True,False,4,94.54545454545455
white,hard,42,uneven,False,20.8,True,42,32,PIT_NOW,45,0.9333333333333333,10,True,False,4,97.33333333333334
yellow,medium,12,center,False,22.3,True,38,30,MONITOR,32,0.375,8,False,False,3,75.0
red,soft,10,outer,False,20.8,True,24,21,CONSERVE,22,0.45454545454545453,3,True,False,2,58.18181818181818
red,soft,1,even,False,20.7,True,35,27,CONSERVE,22,0.045454545454545456,8,True,False,0,21.81818181818182
white,hard,22,uneven,False,20.6,False,44,36,MONITOR,45,0.4888888888888889,8,True,False,4,64.55555555555556
red,soft,18,center,False,21.5,True,33,23,PIT_SOON,22,0.8181818181818182,10,True,False,3,82.72727272727272
red,soft,1,even,False,21.7,True,33,22,CONSERVE,22,0.045454545454545456,11,False,False,0,31.81818181818182
